MAKHACHHANG,PHUONGXA,QUANHUYEN,LOAIDICHVU,LOAIKHACHHANG,SODICHVU,SOLANBAOHONG,SOLANGOIKIEMBAOHONG,SOLANBAOHONGHAILONG,SOLANBAOHONGKHONGHAILONG,KHAOSATLAPMOI,KHAOSATLAPMOIHAILONG,KHAOSATLAPMOIKHONGHAILONG,SOLANCHAMSOC,SOLANTAMNGUNG,SOTHANGSUDUNGDICHVU,GIADICHVU,KHONGPHATSINHLUULUONG,HINHTHUCTHANHTOAN,DIEMTINNHIEM
585885,Phường Hưng Phú,CRG,Fiber,0,2,1,1,1,0,1,0,1,0,0,7,150000,0,0,40
653698,Xã Thạnh Lộc,VTA,MyTV,0,2,0,0,0,0,0,0,0,2,0,5,81818,5,0,72
589637,Phường Thới Long,OMN,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72
658337,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,4,0,72
589687,Phường An Hoà,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,64
655482,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,1,72
585608,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,7,50000,0,0,72
640736,Phường Thuận Hưng,TNT,MyTV,0,2,0,0,0,0,0,0,0,4,0,6,50000,6,0,72
657706,Phường Tân An,NKU,MyTV,0,4,0,0,0,0,1,0,1,1,0,5,68182,1,0,72
657934,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,5,50000,2,0,72
658264,Phường Trà An,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,57000,0,1,72
656371,Xã Thới Xuân,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,72
659039,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,72
610454,Phường Cái Khế,NKU,MyTV,0,8,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
658364,Phường An Cư,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,56
658231,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,0,0,72
655057,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,81818,6,0,70
656540,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,6,0,72
658851,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,1,0,1,4,0,5,50000,0,0,72
589611,Phường Thới Long,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,81818,1,0,64
659035,Phường An Khánh,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,5,50000,0,1,72
659083,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,1,1,72
585688,Phường Thới Thuận,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,1,0,40
588924,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,3,0,6,50000,0,0,72
658650,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,57
655362,Phường Lê Bình,CRG,MyTV,0,3,0,0,0,0,1,0,1,0,0,5,50000,5,0,72
658026,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,4,0,64
660166,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,0,0,72
660196,Phường Châu Văn Liêm,OMN,MyTV,0,3,0,0,0,0,0,0,0,0,0,4,50000,4,0,72
590225,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,4,0,72
660608,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,4,50000,0,0,70
658577,Xã Thạnh Quới,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,2,0,72
657682,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,70
653926,Phường Lê Bình,CRG,MyTV,0,2,0,0,0,0,0,0,0,2,0,5,50000,2,0,70
590066,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,1,72
659807,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,0,0,64
587439,Xã Trường Thắng,TLI,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,0,0,72
588564,Phường Bùi Hữu Nghĩa,BTY,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,68182,6,0,72
622040,Phường Thốt Nốt,TNT,MyTV,0,2,0,0,0,0,0,0,0,3,1,6,50000,3,0,46
661044,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,4,50000,2,0,70
660559,Phường Thường Thạnh,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,4,50000,4,0,72
588363,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,2,0,64
640811,Xã Thới Đông,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
660656,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,1,0,1,2,0,4,50000,2,0,72
587269,Phường Thới Thuận,TNT,MyTV,0,3,0,0,0,0,0,0,0,1,0,7,50000,0,0,66
584941,Phường Tân Phú,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,7,50000,0,0,40
586065,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,4,0,40
589686,Phường Tân Hưng,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72
589779,Xã Đông Thuận,TLI,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,50000,0,0,64
585011,Phường Hưng Thạnh,CRG,Fiber,0,5,0,0,0,0,1,0,1,0,0,7,236363,0,0,40
585095,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,81818,0,0,46
585100,Phường An Phú,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,81818,4,0,40
585155,Phường Hưng Lợi,NKU,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,150000,0,0,40
585196,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,40
586670,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,4,0,40
586070,Phường Trà An,BTY,MyTV,0,2,0,0,0,0,1,1,0,0,0,7,50000,0,1,42
588698,Xã Thạnh Quới,VTA,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,5,0,72
589861,Xã Nhơn Nghĩa,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72
585576,Phường An Phú,NKU,MyTV,0,3,0,0,0,0,1,0,1,0,0,7,50000,0,0,72
584526,Phường An Hoà,NKU,Fiber,1,5,0,0,0,0,0,0,0,0,0,7,209091,0,0,64
669936,Phường An Cư,NKU,Fiber,1,56,0,0,0,0,1,0,1,0,0,2,154545,0,1,80
665632,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,1,70
674449,Xã Vĩnh Trinh,VTA,MyTV,0,2,0,0,0,0,0,0,0,2,0,0,50000,0,0,72
663613,Xã Xuân Thắng,TLI,MyTV,0,2,0,0,0,0,1,0,1,2,0,4,81818,1,0,72
673102,Phường An Hoà,NKU,MyTV,0,4,0,0,0,0,0,0,0,1,0,1,50000,0,1,72
673241,Xã Vĩnh Trinh,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,81818,0,0,72
664555,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,0,1,60
669517,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,2,50000,0,0,72
664966,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,0,0,62
664957,Xã Giai Xuân,PDN,MyTV,0,3,0,0,0,0,0,0,0,0,0,3,50000,2,0,49
663065,Phường Lê Bình,CRG,MyTV,1,5,0,0,0,0,0,0,0,0,0,4,50000,0,0,80
663370,Phường Long Hưng,OMN,MyTV,0,3,0,0,0,0,1,0,1,0,0,4,50000,4,0,64
665963,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,0,72
672750,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,50000,0,0,72
674294,Phường Tân An,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,0,36363,0,0,72
668138,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,81818,0,0,72
664830,Phường Trà An,BTY,MyTV,0,4,0,0,0,0,1,0,1,1,0,3,50000,1,0,59
670371,Phường Tân An,NKU,MyTV,0,4,0,0,0,0,1,0,1,0,0,2,81818,0,1,72
673558,Phường Trung Kiên,TNT,MyTV,0,4,0,0,0,0,0,0,0,0,0,1,50000,0,0,72
664455,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,0,0,0,0,0,4,50000,0,0,72
662909,Phường Lê Bình,CRG,MyTV,0,2,0,0,0,0,1,0,1,3,0,4,50000,0,1,72
674994,Phường An Cư,NKU,MyTV,0,2,0,0,0,0,0,0,0,2,0,0,50000,0,0,72
668672,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,1,0,1,0,0,2,50000,0,1,49
669624,Phường An Bình,NKU,MyTV,0,5,0,0,0,0,1,0,1,0,0,2,50000,0,0,59
670144,Phường Thới An Đông,BTY,MyTV,0,3,0,0,0,0,1,0,1,0,0,2,50000,0,0,72
658573,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,5,50000,0,0,70
589216,Xã Nhơn Nghĩa,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,1,72
589506,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,6,1,70
659667,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,5,0,4,50000,4,0,70
588279,Phường Bình Thuỷ,BTY,MyTV,0,3,0,0,0,0,1,1,0,1,0,6,50000,0,0,72
616316,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,2,0,72
659657,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,81818,9,0,72
658317,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,0,66
659634,Phường Ba Láng,CRG,MyTV,0,2,1,0,0,0,0,0,0,0,0,4,50000,0,0,72
590119,Xã Nhơn Nghĩa,PDN,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,50000,4,0,72
622059,Xã Vĩnh Bình,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,1,0,72
590106,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,1,72
660043,Thị Trấn Phong Điền,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,57000,0,0,72
627498,Phường Tân Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,81818,2,0,70
657771,Xã Trường Long,PDN,MyTV,0,3,0,0,0,0,1,0,1,1,0,5,68182,0,0,72
589575,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,7,0,72
658230,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,0,72
616409,Xã Nhơn Nghĩa,PDN,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
587873,Phường Thốt Nốt,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,7,50000,1,0,72
587496,Xã Giai Xuân,PDN,MyTV,0,3,0,0,0,0,1,0,1,2,0,7,50000,0,0,72
661068,Xã Nhơn ái,PDN,MyTV,0,3,0,0,0,0,1,0,1,1,0,4,50000,0,0,72
588148,Phường Tân An,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,6,50000,3,0,72
590154,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,3,0,6,50000,0,0,72
659790,Xã Đông Hiệp,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,2,0,64
585206,Xã Trung Thạnh,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,6,0,40
588185,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,6,50000,0,0,72
589755,Phường Thốt Nốt,TNT,MyTV,0,3,0,0,0,0,0,0,0,3,0,6,50000,0,0,66
585577,Xã Thạnh Quới,VTA,MyTV,0,2,0,0,0,0,1,0,1,2,0,7,81818,8,0,72
589911,Phường Thốt Nốt,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,1,0,70
640744,Xã Trung Thạnh,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,70
584910,Phường An Bình,NKU,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40
627656,Xã Trường Thắng,TLI,MyTV,0,2,0,0,0,0,0,0,0,3,0,6,81818,2,0,72
661808,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,0,1,72
599935,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72
654142,Xã Thạnh Lợi,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,60
655193,Xã Thới Thạnh,TLI,MyTV,0,2,0,0,0,0,0,0,0,3,0,5,50000,0,0,70
655714,Xã Nhơn ái,PDN,MyTV,0,3,0,0,0,0,0,0,0,0,0,5,50000,0,1,64
634014,TT Thới Lai,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,66
589722,Xã Nhơn Nghĩa,PDN,MyTV,0,4,0,0,0,0,0,0,0,2,0,6,50000,0,0,72
658043,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,3,0,5,50000,0,0,70
587442,Xã Trường Thắng,TLI,MyTV,0,2,0,0,0,0,0,0,0,1,0,7,81818,2,0,72
660468,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,4,50000,4,0,66
658724,Xã Thạnh Tiến,VTA,MyTV,0,4,0,0,0,0,0,0,0,2,0,5,81818,1,0,72
584909,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,7,0,40
658012,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,9,0,72
657984,Phường Thới An,OMN,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,1,0,70
627650,Phường Thốt Nốt,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,3,0,62
659180,Phường Phú Thứ,CRG,MyTV,0,3,0,0,0,0,0,0,0,1,0,4,50000,0,0,72
588270,Xã Thạnh Phú,CDO,MyTV,0,2,1,1,0,1,1,0,1,2,0,6,81818,5,0,70
592446,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
655199,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,36363,2,0,72
654742,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,7,0,72
660928,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,2,0,4,50000,4,0,72
610418,Phường An Thới,BTY,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,50000,1,1,72
657858,Phường Hưng Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,72
655417,Xã Định Môn,TLI,MyTV,0,3,0,0,0,0,1,0,1,2,0,5,50000,2,0,72
653935,Phường An Khánh,NKU,MyTV,1,6,0,0,0,0,0,0,0,0,0,5,81818,2,1,96
655114,Xã Thạnh An,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,81818,0,0,72
660931,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,2,0,72
661066,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,60
589864,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
622098,Phường Thới An,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,0,0,72
616315,Thị Trấn Phong Điền,PDN,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,50000,0,1,52
585781,Xã Thạnh Quới,VTA,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40
588289,Xã Thới Xuân,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,6,50000,0,0,70
588353,Xã Thạnh Phú,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72
660169,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,0,0,70
658413,Phường Tân Hưng,TNT,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,68182,1,0,64
585079,Phường Long Hoà,BTY,Fiber,0,1,0,0,0,0,1,0,1,0,0,7,163636,0,1,40
590040,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,36363,0,0,66
585380,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,7,0,64
595947,Xã Đông Thuận,TLI,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72
658942,TT Thạnh An,VTA,MyTV,0,2,0,0,0,0,1,0,1,2,0,5,50000,0,0,66
659097,Phường Thới Long,OMN,MyTV,0,3,0,0,0,0,0,0,0,0,0,5,50000,0,0,72
658087,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,5,50000,2,0,70
585744,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,7,81818,3,0,72
627922,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
658842,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,60
661061,TT Thạnh An,VTA,MyTV,0,3,0,0,0,0,1,0,1,0,0,4,50000,4,0,72
583564,Phường Long Hoà,BTY,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40
587385,Phường Trường Lạc,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,50000,2,0,72
656480,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,4,0,5,81818,4,0,72
656368,TT Cờ Đỏ,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,81818,0,0,72
589841,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72
610391,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72
653914,Phường Thuận An,TNT,MyTV,0,2,0,0,0,0,0,0,0,3,0,5,50000,0,0,72
660300,Phường Hưng Lợi,NKU,MyTV,0,5,0,0,0,0,0,0,0,1,0,4,81818,1,0,72
588223,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,2,0,6,50000,6,0,72
622174,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,6,0,72
587297,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,9,0,40
660217,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,0,0,66
592027,TT Thới Lai,TLI,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,81818,0,0,72
654738,Phường Trà Nóc,BTY,MyTV,1,7,0,0,0,0,0,0,0,5,0,5,50000,4,0,96
659828,Phường Tân An,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,4,81818,0,0,72
656230,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,70
583856,Phường Long Hoà,BTY,Fiber,0,3,0,0,0,0,0,0,0,0,0,7,177272,0,1,40
585770,Phường Thường Thạnh,CRG,MyTV,1,4,0,0,0,0,0,0,0,0,0,7,50000,1,1,96
587826,Xã Mỹ Khánh,PDN,MyTV,0,4,0,0,0,0,0,0,0,0,0,7,50000,0,0,72
658647,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,72
640795,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,2,0,72
604947,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,60
657891,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,70
657964,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,3,0,72
595999,Phường Thạnh Hoà,TNT,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72
653758,Xã Thới Xuân,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,81818,1,0,72
589664,Phường An Bình,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,50000,1,1,72
599570,Phường Tân Lộc,TNT,MyTV,0,5,0,0,0,0,0,0,0,0,0,6,50000,8,0,72
655361,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,81818,4,0,70
589743,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
590118,Xã Nhơn Nghĩa,PDN,MyTV,0,2,0,0,0,0,0,0,0,3,0,6,50000,0,0,72
660804,Phường Tân An,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,81818,0,0,72
616209,Xã Thạnh Lộc,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,60
655548,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,0,0,72
585268,Phường An Nghiệp,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,40
656651,Phường Bùi Hữu Nghĩa,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,0,0,72
610458,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,4,0,70
660655,Phường Long Hưng,OMN,MyTV,0,4,0,0,0,0,1,0,1,0,0,4,50000,0,0,72
584981,Phường Tân Lộc,TNT,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,136364,0,0,40
584989,Phường Thới Thuận,TNT,MyTV,0,2,0,0,0,0,0,0,0,4,0,7,81818,1,0,70
588622,Phường Thốt Nốt,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72
586693,Phường Hưng Lợi,NKU,Fiber,0,1,1,1,0,1,1,0,1,0,0,7,154545,0,0,40
587148,Phường An Nghiệp,NKU,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,81818,1,0,72
585334,Phường Bùi Hữu Nghĩa,BTY,MyTV,0,3,0,0,0,0,1,1,0,2,0,7,81818,2,1,72
585400,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,68182,2,0,60
585434,Xã Trường Long,PDN,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,154545,0,0,40
606040,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,1,72
587497,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,0,0,72
586069,Xã Trung An,CDO,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40
585715,Xã Nhơn Nghĩa,PDN,MyTV,0,3,0,0,0,0,0,0,0,2,0,7,50000,1,0,66
616177,Phường An Cư,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,50000,0,1,70
588199,Xã Tân Thạnh,TLI,MyTV,0,3,0,0,0,0,1,1,0,2,0,6,50000,8,1,72
663185,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,1,0,1,2,0,4,50000,0,0,70
669653,Phường Thuận Hưng,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,2,81818,0,0,72
662406,Phường An Cư,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,5,0,72
662979,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,4,1,72
673559,Xã Vĩnh Trinh,VTA,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,50000,0,0,72
670938,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,2,50000,0,0,72
673723,Phường Thới Bình,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,1,50000,0,1,72
665964,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,1,0,72
675013,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,81818,0,0,72
673171,Phường An Thới,BTY,MyTV,1,4,0,0,0,0,0,0,0,0,0,1,50000,0,0,96
666267,Phường Ba Láng,CRG,MyTV,1,5,0,0,0,0,0,0,0,0,0,3,50000,2,0,96
674965,Phường Thuận Hưng,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,50000,0,0,72
667815,Phường Phú Thứ,CRG,MyTV,0,4,0,0,0,0,1,0,1,0,0,2,50000,2,0,72
667891,Xã Đông Bình,TLI,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,68182,0,0,70
675003,TT Cờ Đỏ,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,50000,0,0,70
665003,Phường Tân Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,50000,3,0,70
674212,Phường Thuận An,TNT,MyTV,0,3,0,0,0,0,0,0,0,1,0,0,68182,0,0,72
667416,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,0,0,66
668563,Phường Phú Thứ,CRG,Fiber,0,3,0,0,0,0,1,0,1,0,0,2,177272,0,0,72
663409,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,1,0,1,4,0,4,50000,0,0,72
668425,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,2,50000,3,0,72
670418,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,1,0,1,1,0,2,68182,0,0,32
669607,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,0,72
673105,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,50000,0,0,72
671758,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,68182,0,0,72
667440,Phường Thường Thạnh,CRG,MyTV,0,3,0,0,0,0,1,0,1,0,0,3,50000,1,1,72
582322,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,5,0,40
653593,Xã Thới Tân,TLI,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,50000,1,0,72
654146,Phường Phú Thứ,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,5,50000,0,1,66
